Codice Ripartizione geografica,Codice Regione,Codice Provincia/Uts,Codice Comune,Comune,Targa,Capoluogo di Provincia/Uts,Capoluogo di Regione,Superficie (Kmq),Anno,Popolazione
4,13,68,68001,Abbateggio,PE,False,False,15.4014,2021,363
4,13,68,68002,Alanno,PE,False,False,32.5275,2021,3390
4,13,68,68003,Bolognano,PE,False,False,16.9583,2021,1024
4,13,68,68004,Brittoli,PE,False,False,15.9862,2021,266
4,13,68,68005,Bussi sul Tirino,PE,False,False,25.9117,2021,2296
4,13,68,68006,Cappelle sul Tavo,PE,False,False,5.4127,2021,4017
4,13,68,68007,Caramanico Terme,PE,False,False,84.9893,2021,1796
4,13,68,68008,Carpineto della Nora,PE,False,False,24.0818,2021,556
4,13,68,68009,Castiglione a Casauria,PE,False,False,16.5744,2021,734
4,13,68,68010,Catignano,PE,False,False,17.0254,2021,1236
4,13,68,68011,Cepagatti,PE,False,False,30.8177,2021,10960
4,13,68,68012,Città Sant'Angelo,PE,False,False,61.9994,2021,14799
4,13,68,68013,Civitaquana,PE,False,False,21.8798,2021,1169
4,13,68,68014,Civitella Casanova,PE,False,False,31.096,2021,1605
4,13,68,68015,Collecorvino,PE,False,False,31.9847,2021,5961
4,13,68,68016,Corvara,PE,False,False,13.7324,2021,206
4,13,68,68017,Cugnoli,PE,False,False,15.9615,2021,1350
4,13,68,68018,Elice,PE,False,False,14.3097,2021,1639
4,13,68,68019,Farindola,PE,False,False,45.472,2021,1357
4,13,68,68020,Lettomanoppello,PE,False,False,15.0704,2021,2713
4,13,68,68021,Loreto Aprutino,PE,False,False,59.4993,2021,7156
4,13,68,68022,Manoppello,PE,False,False,39.2626,2021,6771
4,13,68,68023,Montebello di Bertona,PE,False,False,21.5012,2021,883
4,13,68,68024,Montesilvano,PE,False,False,23.6647,2021,53402
4,13,68,68025,Moscufo,PE,False,False,20.2565,2021,3092
4,13,68,68026,Nocciano,PE,False,False,13.7621,2021,1725
4,13,68,68027,Penne,PE,False,False,91.1943,2021,11368
4,13,68,68028,Pescara,PE,True,False,34.4163,2021,118992
4,13,68,68029,Pescosansonesco,PE,False,False,18.3464,2021,471
4,13,68,68030,Pianella,PE,False,False,47.0484,2021,8524
4,13,68,68031,Picciano,PE,False,False,7.558,2021,1287
4,13,68,68032,Pietranico,PE,False,False,14.771,2021,435
4,13,68,68033,Popoli,PE,False,False,35.0394,2021,4757
4,13,68,68034,Roccamorice,PE,False,False,25.0563,2021,894
4,13,68,68035,Rosciano,PE,False,False,27.7943,2021,4038
4,13,68,68036,Salle,PE,False,False,21.8033,2021,270
4,13,68,68037,Sant'Eufemia a Maiella,PE,False,False,40.4183,2021,265
4,13,68,68038,San Valentino in Abruzzo Citeriore,PE,False,False,16.3972,2021,1858
4,13,68,68039,Scafa,PE,False,False,10.3407,2021,3508
4,13,68,68040,Serramonacesca,PE,False,False,23.8863,2021,531
4,13,68,68041,Spoltore,PE,False,False,37.0138,2021,18935
4,13,68,68042,Tocco da Casauria,PE,False,False,29.6677,2021,2422
4,13,68,68043,Torre de' Passeri,PE,False,False,5.9177,2021,2883
4,13,68,68044,Turrivalignani,PE,False,False,6.1122,2021,790
4,13,68,68045,Vicoli,PE,False,False,9.3297,2021,381
4,13,68,68046,Villa Celiera,PE,False,False,13.1817,2021,556
4,13,69,69001,Altino,CH,False,False,15.3301,2021,3075
4,13,69,69002,Archi,CH,False,False,28.5442,2021,2032
4,13,69,69003,Ari,CH,False,False,11.3916,2021,1068
4,13,69,69004,Arielli,CH,False,False,11.7152,2021,1081
4,13,69,69005,Atessa,CH,False,False,110.9762,2021,10441
4,13,69,69006,Bomba,CH,False,False,17.2605,2021,727
4,13,69,69007,Borrello,CH,False,False,14.5091,2021,306
4,13,69,69008,Bucchianico,CH,False,False,38.0774,2021,4980
4,13,69,69009,Montebello sul Sangro,CH,False,False,5.3819,2021,74
4,13,69,69010,Canosa Sannita,CH,False,False,13.9124,2021,1288
4,13,69,69011,Carpineto Sinello,CH,False,False,29.8539,2021,530
4,13,69,69012,Carunchio,CH,False,False,32.5676,2021,579
4,13,69,69013,Casacanditella,CH,False,False,12.5381,2021,1170
4,13,69,69014,Casalanguida,CH,False,False,13.6687,2021,837
4,13,69,69015,Casalbordino,CH,False,False,46.0034,2021,5830
4,13,69,69016,Casalincontrada,CH,False,False,16.0004,2021,3011
4,13,69,69017,Casoli,CH,False,False,67.0349,2021,5230
4,13,69,69018,Castel Frentano,CH,False,False,21.8862,2021,4262
4,13,69,69019,Castelguidone,CH,False,False,15.0721,2021,304
4,13,69,69020,Castiglione Messer Marino,CH,False,False,47.9829,2021,1545
4,13,69,69021,Celenza sul Trigno,CH,False,False,22.6763,2021,802
4,13,69,69022,Chieti,CH,True,False,59.567,2021,48666
4,13,69,69023,Civitaluparella,CH,False,False,22.4613,2021,292
4,13,69,69024,Civitella Messer Raimondo,CH,False,False,12.7214,2021,790
4,13,69,69025,Colledimacine,CH,False,False,11.2953,2021,161
4,13,69,69026,Colledimezzo,CH,False,False,11.0465,2021,439
4,13,69,69027,Crecchio,CH,False,False,19.2341,2021,2628
4,13,69,69028,Cupello,CH,False,False,48.3922,2021,4748
4,13,69,69029,Dogliola,CH,False,False,11.8476,2021,311
4,13,69,69030,Fara Filiorum Petri,CH,False,False,14.9623,2021,1971
4,13,69,69031,Fara San Martino,CH,False,False,44.692,2021,1294
4,13,69,69032,Filetto,CH,False,False,13.5327,2021,878
4,13,69,69033,Fossacesia,CH,False,False,30.1196,2021,6244
4,13,69,69034,Fraine,CH,False,False,16.0895,2021,274
4,13,69,69035,Francavilla al Mare,CH,False,False,23.1305,2021,25723
4,13,69,69036,Fresagrandinaria,CH,False,False,25.1486,2021,899
4,13,69,69037,Frisa,CH,False,False,11.4882,2021,1626
4,13,69,69038,Furci,CH,False,False,25.9897,2021,820
4,13,69,69039,Gamberale,CH,False,False,15.5604,2021,281
4,13,69,69040,Gessopalena,CH,False,False,31.4701,2021,1234
4,13,69,69041,Gissi,CH,False,False,36.6462,2021,2517
4,13,69,69042,Giuliano Teatino,CH,False,False,9.8874,2021,1135
4,13,69,69043,Guardiagrele,CH,False,False,56.5006,2021,8548
4,13,69,69044,Guilmi,CH,False,False,12.5631,2021,404
4,13,69,69045,Lama dei Peligni,CH,False,False,31.371,2021,1087
4,13,69,69046,Lanciano,CH,False,False,66.9603,2021,34201
4,13,69,69047,Lentella,CH,False,False,12.6164,2021,649
4,13,69,69048,Lettopalena,CH,False,False,21.1285,2021,320
4,13,69,69049,Liscia,CH,False,False,8.1795,2021,648
4,13,69,69050,Miglianico,CH,False,False,22.7343,2021,4640
4,13,69,69051,Montazzoli,CH,False,False,39.4634,2021,859
4,13,69,69052,Monteferrante,CH,False,False,15.2862,2021,111
4,13,69,69053,Montelapiano,CH,False,False,8.268,2021,77
4,13,69,69054,Montenerodomo,CH,False,False,29.9986,2021,604
4,13,69,69055,Monteodorisio,CH,False,False,25.2122,2021,2348
4,13,69,69056,Mozzagrogna,CH,False,False,14.1033,2021,2426
4,13,69,69057,Orsogna,CH,False,False,25.446,2021,3653
4,13,69,69058,Ortona,CH,False,False,70.9714,2021,22305
4,13,69,69059,Paglieta,CH,False,False,33.7798,2021,4154
4,13,69,69060,Palena,CH,False,False,93.6299,2021,1251
4,13,69,69061,Palmoli,CH,False,False,32.776,2021,804
4,13,69,69062,Palombaro,CH,False,False,17.193,2021,961
4,13,69,69063,Pennadomo,CH,False,False,11.02,2021,218
4,13,69,69064,Pennapiedimonte,CH,False,False,47.0312,2021,425
4,13,69,69065,Perano,CH,False,False,6.4826,2021,1518
4,13,69,69066,Pizzoferrato,CH,False,False,30.9207,2021,978
4,13,69,69067,Poggiofiorito,CH,False,False,9.9487,2021,827
4,13,69,69068,Pollutri,CH,False,False,26.168,2021,2057
4,13,69,69069,Pretoro,CH,False,False,26.1232,2021,865
4,13,69,69070,Quadri,CH,False,False,7.4453,2021,717
4,13,69,69071,Rapino,CH,False,False,20.3124,2021,1202
4,13,69,69072,Ripa Teatina,CH,False,False,20.1629,2021,3981
4,13,69,69073,Roccamontepiano,CH,False,False,18.2116,2021,1572
4,13,69,69074,Rocca San Giovanni,CH,False,False,21.6962,2021,2281
4,13,69,69075,Roccascalegna,CH,False,False,23.006,2021,1057
4,13,69,69076,Roccaspinalveti,CH,False,False,33.0066,2021,1195
4,13,69,69077,Roio del Sangro,CH,False,False,11.8107,2021,98
4,13,69,69078,Rosello,CH,False,False,19.2305,2021,186
4,13,69,69079,San Buono,CH,False,False,25.2693,2021,869
4,13,69,69080,San Giovanni Lipioni,CH,False,False,8.6722,2021,139
4,13,69,69081,San Giovanni Teatino,CH,False,False,17.7311,2021,14258
4,13,69,69082,San Martino sulla Marrucina,CH,False,False,7.408,2021,832
4,13,69,69083,San Salvo,CH,False,False,19.6889,2021,19555
4,13,69,69084,Santa Maria Imbaro,CH,False,False,5.7078,2021,2020
4,13,69,69085,Sant'Eusanio del Sangro,CH,False,False,23.8274,2021,2279
4,13,69,69086,San Vito Chietino,CH,False,False,16.9959,2021,5175
4,13,69,69087,Scerni,CH,False,False,41.2545,2021,3020
4,13,69,69088,Schiavi di Abruzzo,CH,False,False,45.5688,2021,679
4,13,69,69089,Taranta Peligna,CH,False,False,21.8984,2021,329
4,13,69,69090,Tollo,CH,False,False,14.9591,2021,3928
4,13,69,69091,Torino di Sangro,CH,False,False,32.1052,2021,2945
4,13,69,69092,Tornareccio,CH,False,False,27.5279,2021,1663
4,13,69,69093,Torrebruna,CH,False,False,23.2887,2021,717
4,13,69,69094,Torrevecchia Teatina,CH,False,False,14.6762,2021,4206
4,13,69,69095,Torricella Peligna,CH,False,False,36.1143,2021,1152
4,13,69,69096,Treglio,CH,False,False,4.8588,2021,1730
4,13,69,69097,Tufillo,CH,False,False,21.4377,2021,357
4,13,69,69098,Vacri,CH,False,False,12.2726,2021,1526
4,13,69,69099,Vasto,CH,False,False,71.3679,2021,40565
4,13,69,69100,Villalfonsina,CH,False,False,9.1284,2021,897
4,13,69,69101,Villamagna,CH,False,False,12.7324,2021,2172
4,13,69,69102,Villa Santa Maria,CH,False,False,16.2299,2021,1120
4,13,69,69103,Pietraferrazzana,CH,False,False,4.3671,2021,130
4,13,69,69104,Fallo,CH,False,False,6.0991,2021,124
4,14,70,70001,Acquaviva Collecroce,CB,False,False,28.5993,2021,585
4,14,70,70002,Baranello,CB,False,False,24.9947,2021,2496
4,14,70,70003,Bojano,CB,False,False,52.6298,2021,7502
4,14,70,70004,Bonefro,CB,False,False,31.2796,2021,1214
4,14,70,70005,Busso,CB,False,False,23.8102,2021,1170
4,14,70,70006,Campobasso,CB,True,True,56.1111,2021,47587
4,14,70,70007,Campochiaro,CB,False,False,35.701,2021,595
4,14,70,70008,Campodipietra,CB,False,False,19.7217,2021,2435
4,14,70,70009,Campolieto,CB,False,False,24.4253,2021,800
4,14,70,70010,Campomarino,CB,False,False,76.5639,2021,7648
4,14,70,70011,Casacalenda,CB,False,False,67.2764,2021,1880
4,14,70,70012,Casalciprano,CB,False,False,19.0649,2021,470
4,14,70,70013,Castelbottaccio,CB,False,False,11.2235,2021,251
4,14,70,70014,Castellino del Biferno,CB,False,False,15.5442,2021,444
4,14,70,70015,Castelmauro,CB,False,False,43.6196,2021,1227
4,14,70,70016,Castropignano,CB,False,False,26.9572,2021,874
4,14,70,70017,Cercemaggiore,CB,False,False,56.9107,2021,3594
4,14,70,70018,Cercepiccola,CB,False,False,16.7935,2021,610
4,14,70,70019,Civitacampomarano,CB,False,False,38.8933,2021,314
4,14,70,70020,Colle d'Anchise,CB,False,False,15.6946,2021,731
4,14,70,70021,Colletorto,CB,False,False,35.9051,2021,1692
4,14,70,70022,Duronia,CB,False,False,22.4681,2021,397
4,14,70,70023,Ferrazzano,CB,False,False,16.7727,2021,3197
4,14,70,70024,Fossalto,CB,False,False,28.3337,2021,1178
4,14,70,70025,Gambatesa,CB,False,False,43.6825,2021,1283
4,14,70,70026,Gildone,CB,False,False,29.7548,2021,755
4,14,70,70027,Guardialfiera,CB,False,False,43.5261,2021,956
4,14,70,70028,Guardiaregia,CB,False,False,43.7156,2021,715
4,14,70,70029,Guglionesi,CB,False,False,100.9461,2021,4926
4,14,70,70030,Jelsi,CB,False,False,28.7729,2021,1638
4,14,70,70031,Larino,CB,False,False,88.7653,2021,6409
4,14,70,70032,Limosano,CB,False,False,28.2662,2021,699
4,14,70,70033,Lucito,CB,False,False,31.5628,2021,630
4,14,70,70034,Lupara,CB,False,False,25.8724,2021,415
4,14,70,70035,Macchia Valfortore,CB,False,False,26.7322,2021,490
4,14,70,70036,Mafalda,CB,False,False,32.5053,2021,1092
4,14,70,70037,Matrice,CB,False,False,20.4211,2021,1056
4,14,70,70038,Mirabello Sannitico,CB,False,False,21.4272,2021,2037
4,14,70,70039,Molise,CB,False,False,5.2,2021,158
4,14,70,70040,Monacilioni,CB,False,False,27.214,2021,479
4,14,70,70041,Montagano,CB,False,False,26.6236,2021,1008
4,14,70,70042,Montecilfone,CB,False,False,22.919,2021,1204
4,14,70,70043,Montefalcone nel Sannio,CB,False,False,32.5674,2021,1399
4,14,70,70044,Montelongo,CB,False,False,12.7631,2021,315
4,14,70,70045,Montemitro,CB,False,False,16.2928,2021,299
4,14,70,70046,Montenero di Bisaccia,CB,False,False,93.2217,2021,6191
4,14,70,70047,Montorio nei Frentani,CB,False,False,31.6629,2021,366
4,14,70,70048,Morrone del Sannio,CB,False,False,45.84,2021,533
4,14,70,70049,Oratino,CB,False,False,17.8848,2021,1625
4,14,70,70050,Palata,CB,False,False,43.8179,2021,1575
4,14,70,70051,Petacciato,CB,False,False,35.4504,2021,3494
4,14,70,70052,Petrella Tifernina,CB,False,False,26.5154,2021,1044
4,14,70,70053,Pietracatella,CB,False,False,50.2809,2021,1249
4,14,70,70054,Pietracupa,CB,False,False,10.0789,2021,207
4,14,70,70055,Portocannone,CB,False,False,13.1136,2021,2339
4,14,70,70056,Provvidenti,CB,False,False,14.0324,2021,107
4,14,70,70057,Riccia,CB,False,False,70.0393,2021,4901
4,14,70,70058,Ripabottoni,CB,False,False,31.9604,2021,456
4,14,70,70059,Ripalimosani,CB,False,False,33.8276,2021,3036
4,14,70,70060,Roccavivara,CB,False,False,21.044,2021,641
4,14,70,70061,Rotello,CB,False,False,70.74,2021,1122
4,14,70,70062,Salcito,CB,False,False,28.2595,2021,631
4,14,70,70063,San Biase,CB,False,False,11.846,2021,134
4,14,70,70064,San Felice del Molise,CB,False,False,24.3719,2021,560
4,14,70,70065,San Giacomo degli Schiavoni,CB,False,False,11.0533,2021,1392
4,14,70,70066,San Giovanni in Galdo,CB,False,False,19.4484,2021,537
4,14,70,70067,San Giuliano del Sannio,CB,False,False,24.0508,2021,958
4,14,70,70068,San Giuliano di Puglia,CB,False,False,42.0477,2021,989
4,14,70,70069,San Martino in Pensilis,CB,False,False,100.6521,2021,4531
4,14,70,70070,San Massimo,CB,False,False,27.3299,2021,802
4,14,70,70071,San Polo Matese,CB,False,False,15.2841,2021,476
4,14,70,70072,Santa Croce di Magliano,CB,False,False,53.3671,2021,4012
4,14,70,70073,Sant'Angelo Limosano,CB,False,False,16.8688,2021,317
4,14,70,70074,Sant'Elia a Pianisi,CB,False,False,68.2451,2021,1585
4,14,70,70075,Sepino,CB,False,False,61.3707,2021,1795
4,14,70,70076,Spinete,CB,False,False,17.8338,2021,1186
4,14,70,70077,Tavenna,CB,False,False,21.9697,2021,602
4,14,70,70078,Termoli,CB,False,False,55.9425,2021,32391
4,14,70,70079,Torella del Sannio,CB,False,False,16.7317,2021,704
4,14,70,70080,Toro,CB,False,False,24.0581,2021,1243
4,14,70,70081,Trivento,CB,False,False,73.6983,2021,4437
4,14,70,70082,Tufara,CB,False,False,35.5162,2021,798
4,14,70,70083,Ururi,CB,False,False,31.6494,2021,2470
4,14,70,70084,Vinchiaturo,CB,False,False,35.4776,2021,3296
4,16,71,71001,Accadia,FG,False,False,30.7358,2021,2182
4,16,71,71002,Alberona,FG,False,False,49.7468,2021,849
4,16,71,71003,Anzano di Puglia,FG,False,False,11.014,2021,1103
4,16,71,71004,Apricena,FG,False,False,172.5021,2021,12617
4,16,71,71005,Ascoli Satriano,FG,False,False,336.67,2021,5925
4,16,71,71006,Biccari,FG,False,False,106.6446,2021,2640
4,16,71,71007,Bovino,FG,False,False,84.9297,2021,2998
4,16,71,71008,Cagnano Varano,FG,False,False,166.8179,2021,6648
4,16,71,71009,Candela,FG,False,False,96.8083,2021,2540
4,16,71,71010,Carapelle,FG,False,False,25.0021,2021,6782
4,16,71,71011,Carlantino,FG,False,False,34.7114,2021,826
4,16,71,71012,Carpino,FG,False,False,80.0492,2021,3881
4,16,71,71013,Casalnuovo Monterotaro,FG,False,False,48.361,2021,1379
4,16,71,71014,Casalvecchio di Puglia,FG,False,False,31.9322,2021,1704
4,16,71,71015,Castelluccio dei Sauri,FG,False,False,51.4736,2021,2038
4,16,71,71016,Castelluccio Valmaggiore,FG,False,False,26.7854,2021,1226
4,16,71,71017,Castelnuovo della Daunia,FG,False,False,61.486,2021,1292
4,16,71,71018,Celenza Valfortore,FG,False,False,65.4172,2021,1403
4,16,71,71019,Celle di San Vito,FG,False,False,18.413,2021,147
4,16,71,71020,Cerignola,FG,False,False,593.9176,2021,57127
4,16,71,71021,Chieuti,FG,False,False,61.5172,2021,1563
4,16,71,71022,Deliceto,FG,False,False,75.852,2021,3563
4,16,71,71023,Faeto,FG,False,False,26.0981,2021,606
4,16,71,71024,Foggia,FG,True,False,509.2543,2021,146803
4,16,71,71025,Ischitella,FG,False,False,85.4745,2021,4155
4,16,71,71026,Isole Tremiti,FG,False,False,3.1943,2021,464
4,16,71,71027,Lesina,FG,False,False,160.2258,2021,6220
4,16,71,71028,Lucera,FG,False,False,339.7869,2021,31458
4,16,71,71029,Manfredonia,FG,False,False,354.795,2021,54342
4,16,71,71031,Mattinata,FG,False,False,73.4861,2021,6031
4,16,71,71032,Monteleone di Puglia,FG,False,False,36.4104,2021,959
4,16,71,71033,Monte Sant'Angelo,FG,False,False,245.1492,2021,11508
4,16,71,71034,Motta Montecorvino,FG,False,False,19.9411,2021,655
4,16,71,71035,Orsara di Puglia,FG,False,False,83.0055,2021,2521
4,16,71,71036,Orta Nova,FG,False,False,105.2375,2021,16869
4,16,71,71037,Panni,FG,False,False,32.7042,2021,714
4,16,71,71038,Peschici,FG,False,False,49.3846,2021,4305
4,16,71,71039,Pietramontecorvino,FG,False,False,71.6453,2021,2511
4,16,71,71040,Poggio Imperiale,FG,False,False,52.8825,2021,2511
4,16,71,71041,Rignano Garganico,FG,False,False,89.3967,2021,1847
4,16,71,71042,Rocchetta Sant'Antonio,FG,False,False,72.465,2021,1683
4,16,71,71043,Rodi Garganico,FG,False,False,13.5157,2021,3350
4,16,71,71044,Roseto Valfortore,FG,False,False,50.0513,2021,986
4,16,71,71046,San Giovanni Rotondo,FG,False,False,261.9689,2021,26382
4,16,71,71047,San Marco in Lamis,FG,False,False,234.1972,2021,12789
4,16,71,71048,San Marco la Catola,FG,False,False,28.6248,2021,890
4,16,71,71049,San Nicandro Garganico,FG,False,False,173.3573,2021,13986
4,16,71,71050,San Paolo di Civitate,FG,False,False,91.1609,2021,5563
4,16,71,71051,San Severo,FG,False,False,336.3048,2021,49843
4,16,71,71052,Sant'Agata di Puglia,FG,False,False,116.1328,2021,1831
4,16,71,71053,Serracapriola,FG,False,False,143.3327,2021,3704
4,16,71,71054,Stornara,FG,False,False,33.8637,2021,5707
4,16,71,71055,Stornarella,FG,False,False,33.8121,2021,5228
4,16,71,71056,Torremaggiore,FG,False,False,210.0083,2021,16567
4,16,71,71058,Troia,FG,False,False,168.2451,2021,6771
4,16,71,71059,Vico del Gargano,FG,False,False,111.0362,2021,7353
4,16,71,71060,Vieste,FG,False,False,169.2698,2021,13434
4,16,71,71061,Volturara Appula,FG,False,False,51.997,2021,391
4,16,71,71062,Volturino,FG,False,False,58.3471,2021,1554
4,16,71,71063,Ordona,FG,False,False,39.5653,2021,2820
4,16,71,71064,Zapponeta,FG,False,False,41.7454,2021,3284
4,16,272,72001,Acquaviva delle Fonti,BA,False,False,132.0244,2021,20087
4,16,272,72002,Adelfia,BA,False,False,29.814,2021,16554
4,16,272,72003,Alberobello,BA,False,False,40.823,2021,10331
4,16,272,72004,Altamura,BA,False,False,431.3698,2021,69855
4,16,272,72006,Bari,BA,True,True,117.5569,2021,315948
4,16,272,72008,Binetto,BA,False,False,17.6537,2021,2138
4,16,272,72010,Bitetto,BA,False,False,33.9452,2021,11794
4,16,272,72011,Bitonto,BA,False,False,174.3367,2021,53396
4,16,272,72012,Bitritto,BA,False,False,17.9815,2021,11287
4,16,272,72014,Capurso,BA,False,False,15.1051,2021,15275
4,16,272,72015,Casamassima,BA,False,False,78.4318,2021,19404
4,16,272,72016,Cassano delle Murge,BA,False,False,90.1971,2021,14970
4,16,272,72017,Castellana Grotte,BA,False,False,69.1287,2021,19401
4,16,272,72018,Cellamare,BA,False,False,5.9107,2021,5798
4,16,272,72019,Conversano,BA,False,False,128.4208,2021,25784
4,16,272,72020,Corato,BA,False,False,169.278,2021,47117
4,16,272,72021,Gioia del Colle,BA,False,False,208.9351,2021,26731
4,16,272,72022,Giovinazzo,BA,False,False,44.2848,2021,19485
4,16,272,72023,Gravina in Puglia,BA,False,False,384.7183,2021,42915
4,16,272,72024,Grumo Appula,BA,False,False,81.3013,2021,12284
4,16,272,72025,Locorotondo,BA,False,False,48.1788,2021,13978
4,16,272,72027,Modugno,BA,False,False,32.2363,2021,36539
4,16,272,72028,Mola di Bari,BA,False,False,50.9421,2021,24625
4,16,272,72029,Molfetta,BA,False,False,59.1111,2021,57645
4,16,272,72030,Monopoli,BA,False,False,157.8626,2021,48078
4,16,272,72031,Noci,BA,False,False,150.5967,2021,18444
4,16,272,72032,Noicattaro,BA,False,False,40.7926,2021,26016
4,16,272,72033,Palo del Colle,BA,False,False,79.7123,2021,20761
4,16,272,72034,Poggiorsini,BA,False,False,43.4435,2021,1291
4,16,272,72035,Polignano a Mare,BA,False,False,63.0967,2021,17680
4,16,272,72036,Putignano,BA,False,False,100.154,2021,26087
4,16,272,72037,Rutigliano,BA,False,False,53.8522,2021,18262
4,16,272,72038,Ruvo di Puglia,BA,False,False,223.8251,2021,24520
4,16,272,72039,Sammichele di Bari,BA,False,False,34.2339,2021,6074
4,16,272,72040,Sannicandro di Bari,BA,False,False,56.7931,2021,9592
4,16,272,72041,Santeramo in Colle,BA,False,False,144.8516,2021,25870
4,16,272,72043,Terlizzi,BA,False,False,69.2295,2021,26209
4,16,272,72044,Toritto,BA,False,False,75.3507,2021,8061
4,16,272,72046,Triggiano,BA,False,False,20.1384,2021,26113
4,16,272,72047,Turi,BA,False,False,71.3995,2021,12928
4,16,272,72048,Valenzano,BA,False,False,15.9787,2021,17457
4,16,73,73001,Avetrana,TA,False,False,74.1708,2021,6311
4,16,73,73002,Carosino,TA,False,False,10.9347,2021,6663
4,16,73,73003,Castellaneta,TA,False,False,242.389,2021,16343
4,16,73,73004,Crispiano,TA,False,False,112.3006,2021,13231
4,16,73,73005,Faggiano,TA,False,False,21.0646,2021,3423
4,16,73,73006,Fragagnano,TA,False,False,22.4128,2021,4999
4,16,73,73007,Ginosa,TA,False,False,188.5984,2021,21869
4,16,73,73008,Grottaglie,TA,False,False,102.1223,2021,30869
4,16,73,73009,Laterza,TA,False,False,161.1732,2021,14906
4,16,73,73010,Leporano,TA,False,False,15.3299,2021,8187
4,16,73,73011,Lizzano,TA,False,False,47.178,2021,9628
4,16,73,73012,Manduria,TA,False,False,180.4419,2021,30117
4,16,73,73013,Martina Franca,TA,False,False,298.7193,2021,47301
4,16,73,73014,Maruggio,TA,False,False,49.0754,2021,5288
4,16,73,73015,Massafra,TA,False,False,127.9938,2021,32116
4,16,73,73016,Monteiasi,TA,False,False,9.7461,2021,5377
4,16,73,73017,Montemesola,TA,False,False,16.4329,2021,3608
4,16,73,73018,Monteparano,TA,False,False,3.8487,2021,2315
