Codice Comune,DATA_TYPE,RESULT,Anno,OBS_VALUE
1056,ROADACC,9,2021,1
1056,ROADACC,9,2020,2
1056,ROADACC,9,2019,3
1057,KILLINJ,F,2024,6
1057,KILLINJ,F,2023,2
1057,KILLINJ,F,2022,0
1057,KILLINJ,F,2021,0
1057,KILLINJ,F,2020,3
1057,KILLINJ,M,2024,0
1057,KILLINJ,M,2023,0
1057,KILLINJ,M,2022,0
1057,KILLINJ,M,2021,0
1057,KILLINJ,M,2020,0
1057,ROADACC,9,2024,4
1057,ROADACC,9,2023,2
1057,ROADACC,9,2022,0
1057,ROADACC,9,2021,0
1057,ROADACC,9,2020,2
1058,KILLINJ,F,2024,15
1058,KILLINJ,F,2023,21
1058,KILLINJ,F,2022,11
1058,KILLINJ,F,2021,19
1058,KILLINJ,F,2020,20
1058,KILLINJ,M,2024,0
1058,KILLINJ,M,2023,1
1058,KILLINJ,M,2022,0
1058,KILLINJ,M,2021,0
1058,KILLINJ,M,2020,1
1058,ROADACC,9,2024,9
1058,ROADACC,9,2023,15
1058,ROADACC,9,2022,8
1058,ROADACC,9,2021,12
1058,ROADACC,9,2020,15
1059,KILLINJ,F,2024,102
1059,KILLINJ,F,2023,86
1059,KILLINJ,F,2022,80
1059,KILLINJ,F,2021,97
1059,KILLINJ,F,2020,58
1059,KILLINJ,M,2024,2
1059,KILLINJ,M,2023,0
1059,KILLINJ,M,2022,3
1059,KILLINJ,M,2021,2
1059,KILLINJ,M,2020,0
1059,ROADACC,9,2024,71
1059,ROADACC,9,2023,62
1059,ROADACC,9,2022,55
1059,ROADACC,9,2021,70
1059,ROADACC,9,2020,37
1060,KILLINJ,F,2024,3
1060,KILLINJ,F,2023,5
1060,KILLINJ,F,2022,2
1060,KILLINJ,F,2021,8
1060,KILLINJ,F,2020,1
1060,KILLINJ,M,2024,0
1060,KILLINJ,M,2023,0
1060,KILLINJ,M,2022,0
1060,KILLINJ,M,2021,0
1060,KILLINJ,M,2020,0
1060,ROADACC,9,2024,1
1060,ROADACC,9,2023,2
1060,ROADACC,9,2022,2
1060,ROADACC,9,2021,4
1060,ROADACC,9,2020,1
1061,KILLINJ,F,2024,2
1061,KILLINJ,F,2023,4
1061,KILLINJ,F,2022,4
1061,KILLINJ,F,2021,1
1061,KILLINJ,F,2020,0
1061,KILLINJ,M,2024,0
1061,KILLINJ,M,2023,0
1061,KILLINJ,M,2022,0
1061,KILLINJ,M,2021,0
1061,KILLINJ,M,2020,0
1061,ROADACC,9,2024,2
1061,ROADACC,9,2023,3
1061,ROADACC,9,2022,4
1061,ROADACC,9,2021,1
1061,ROADACC,9,2020,0
1062,KILLINJ,F,2024,18
1062,KILLINJ,F,2023,7
1062,KILLINJ,F,2022,6
1062,KILLINJ,F,2021,4
1062,KILLINJ,F,2020,6
1062,KILLINJ,M,2024,1
1062,KILLINJ,M,2023,0
1062,KILLINJ,M,2022,0
1062,KILLINJ,M,2021,0
1062,KILLINJ,M,2020,0
1062,ROADACC,9,2024,11
1062,ROADACC,9,2023,7
1062,ROADACC,9,2022,4
1062,ROADACC,9,2021,3
1062,ROADACC,9,2020,4
1063,KILLINJ,F,2024,45
1063,KILLINJ,F,2023,45
1063,KILLINJ,F,2022,32
1063,KILLINJ,F,2021,47
1063,KILLINJ,F,2020,18
1063,KILLINJ,M,2024,0
1063,KILLINJ,M,2023,1
1063,KILLINJ,M,2022,1
1063,KILLINJ,M,2021,0
1063,KILLINJ,M,2020,0
1063,ROADACC,9,2024,30
1063,ROADACC,9,2023,35
1063,ROADACC,9,2022,21
1063,ROADACC,9,2021,28
1063,ROADACC,9,2020,11
1064,KILLINJ,F,2024,10
1064,KILLINJ,F,2023,5
1064,KILLINJ,F,2022,7
1064,KILLINJ,F,2021,6
1064,KILLINJ,F,2020,4
1064,KILLINJ,M,2024,1
1064,KILLINJ,M,2023,0
1064,KILLINJ,M,2022,0
1064,KILLINJ,M,2021,0
1064,KILLINJ,M,2020,0
1064,ROADACC,9,2024,8
1064,ROADACC,9,2023,4
1064,ROADACC,9,2022,6
1064,ROADACC,9,2021,3
1064,ROADACC,9,2020,4
1065,KILLINJ,F,2024,1
1065,KILLINJ,F,2023,0
1065,KILLINJ,F,2022,1
1065,KILLINJ,F,2021,0
1065,KILLINJ,F,2020,1
1065,KILLINJ,M,2024,0
1065,KILLINJ,M,2023,0
1065,KILLINJ,M,2022,0
1065,KILLINJ,M,2021,0
1065,KILLINJ,M,2020,0
1065,ROADACC,9,2024,1
1065,ROADACC,9,2023,0
1065,ROADACC,9,2022,1
1065,ROADACC,9,2021,0
1065,ROADACC,9,2020,1
1066,KILLINJ,F,2024,23
1066,KILLINJ,F,2023,12
1066,KILLINJ,F,2022,13
1066,KILLINJ,F,2021,16
1066,KILLINJ,F,2020,13
1066,KILLINJ,M,2024,2
1066,KILLINJ,M,2023,0
1066,KILLINJ,M,2022,0
1066,KILLINJ,M,2021,0
1066,KILLINJ,M,2020,0
1066,ROADACC,9,2024,16
1066,ROADACC,9,2023,7
1066,ROADACC,9,2022,9
1066,ROADACC,9,2021,11
1066,ROADACC,9,2020,9
1067,KILLINJ,F,2024,1
1067,KILLINJ,F,2023,0
1067,KILLINJ,F,2022,0
1067,KILLINJ,F,2021,2
1067,KILLINJ,F,2020,0
1067,KILLINJ,M,2024,0
1067,KILLINJ,M,2023,0
1067,KILLINJ,M,2022,0
1067,KILLINJ,M,2021,0
1067,KILLINJ,M,2020,0
1067,ROADACC,9,2024,1
1067,ROADACC,9,2023,0
1067,ROADACC,9,2022,0
1067,ROADACC,9,2021,2
1067,ROADACC,9,2020,0
1068,KILLINJ,F,2024,6
1068,KILLINJ,F,2023,24
1068,KILLINJ,F,2022,11
1068,KILLINJ,F,2021,19
1068,KILLINJ,F,2020,14
1068,KILLINJ,M,2024,0
1068,KILLINJ,M,2023,0
1068,KILLINJ,M,2022,0
1068,KILLINJ,M,2021,0
1068,KILLINJ,M,2020,0
1068,ROADACC,9,2024,3
1068,ROADACC,9,2023,15
1068,ROADACC,9,2022,7
1068,ROADACC,9,2021,11
1068,ROADACC,9,2020,10
1069,KILLINJ,F,2024,5
1069,KILLINJ,F,2023,0
1069,KILLINJ,F,2022,4
1069,KILLINJ,F,2021,3
1069,KILLINJ,F,2020,4
1069,KILLINJ,M,2024,0
1069,KILLINJ,M,2023,0
1069,KILLINJ,M,2022,0
1069,KILLINJ,M,2021,0
1069,KILLINJ,M,2020,0
1069,ROADACC,9,2024,4
1069,ROADACC,9,2023,0
1069,ROADACC,9,2022,3
1069,ROADACC,9,2021,3
1069,ROADACC,9,2020,2
1070,KILLINJ,F,2024,19
1070,KILLINJ,F,2023,13
1070,KILLINJ,F,2022,10
1070,KILLINJ,F,2021,19
1070,KILLINJ,F,2020,16
1070,KILLINJ,M,2024,0
1070,KILLINJ,M,2023,1
1070,KILLINJ,M,2022,0
1070,KILLINJ,M,2021,0
1070,KILLINJ,M,2020,1
1070,ROADACC,9,2024,10
1070,ROADACC,9,2023,8
1070,ROADACC,9,2022,9
1070,ROADACC,9,2021,13
1070,ROADACC,9,2020,7
1071,KILLINJ,F,2023,1
1071,KILLINJ,F,2022,6
1071,KILLINJ,F,2021,2
1071,KILLINJ,F,2020,4
1071,KILLINJ,F,2019,1
1071,KILLINJ,M,2023,0
1071,KILLINJ,M,2022,0
1071,KILLINJ,M,2021,0
1071,KILLINJ,M,2020,0
1071,KILLINJ,M,2019,0
1071,ROADACC,9,2023,1
1071,ROADACC,9,2022,5
1071,ROADACC,9,2021,2
1071,ROADACC,9,2020,2
1071,ROADACC,9,2019,1
1072,KILLINJ,F,2024,3
1072,KILLINJ,F,2023,0
1072,KILLINJ,F,2022,2
1072,KILLINJ,F,2021,1
1072,KILLINJ,F,2020,1
1072,KILLINJ,M,2024,0
1072,KILLINJ,M,2023,0
1072,KILLINJ,M,2022,0
1072,KILLINJ,M,2021,0
1072,KILLINJ,M,2020,0
1072,ROADACC,9,2024,2
1072,ROADACC,9,2023,0
1072,ROADACC,9,2022,1
1072,ROADACC,9,2021,1
1072,ROADACC,9,2020,1
1073,KILLINJ,F,2024,1
1073,KILLINJ,F,2023,0
1073,KILLINJ,F,2022,1
1073,KILLINJ,F,2021,0
1073,KILLINJ,F,2020,0
1073,KILLINJ,M,2024,0
1073,KILLINJ,M,2023,0
1073,KILLINJ,M,2022,0
1073,KILLINJ,M,2021,0
1073,KILLINJ,M,2020,0
1073,ROADACC,9,2024,1
1073,ROADACC,9,2023,0
1073,ROADACC,9,2022,1
1073,ROADACC,9,2021,0
1073,ROADACC,9,2020,0
1074,KILLINJ,F,2024,8
1074,KILLINJ,F,2023,11
1074,KILLINJ,F,2022,7
1074,KILLINJ,F,2021,3
1074,KILLINJ,F,2020,1
1074,KILLINJ,M,2024,0
1074,KILLINJ,M,2023,0
1074,KILLINJ,M,2022,0
1074,KILLINJ,M,2021,0
1074,KILLINJ,M,2020,0
1074,ROADACC,9,2024,5
1074,ROADACC,9,2023,7
1074,ROADACC,9,2022,5
1074,ROADACC,9,2021,3
1074,ROADACC,9,2020,1
1075,KILLINJ,F,2024,1
1075,KILLINJ,F,2023,0
1075,KILLINJ,F,2022,0
1075,KILLINJ,F,2021,0
1075,KILLINJ,F,2020,0
1075,KILLINJ,M,2024,0
1075,KILLINJ,M,2023,0
1075,KILLINJ,M,2022,0
1075,KILLINJ,M,2021,0
1075,KILLINJ,M,2020,0
1075,ROADACC,9,2024,1
1075,ROADACC,9,2023,0
1075,ROADACC,9,2022,0
1075,ROADACC,9,2021,0
1075,ROADACC,9,2020,0
1076,KILLINJ,F,2024,5
1076,KILLINJ,F,2023,6
1076,KILLINJ,F,2022,8
1076,KILLINJ,F,2021,4
1076,KILLINJ,F,2020,9
1076,KILLINJ,M,2024,0
1076,KILLINJ,M,2023,0
1076,KILLINJ,M,2022,0
1076,KILLINJ,M,2021,0
1076,KILLINJ,M,2020,0
1076,ROADACC,9,2024,5
1076,ROADACC,9,2023,5
1076,ROADACC,9,2022,5
1076,ROADACC,9,2021,4
1076,ROADACC,9,2020,5
1077,KILLINJ,F,2024,2
1077,KILLINJ,F,2023,6
1077,KILLINJ,F,2022,1
1077,KILLINJ,F,2021,9
1077,KILLINJ,F,2020,1
1077,KILLINJ,M,2024,0
1077,KILLINJ,M,2023,0
1077,KILLINJ,M,2022,0
1077,KILLINJ,M,2021,0
1077,KILLINJ,M,2020,0
1077,ROADACC,9,2024,1
1077,ROADACC,9,2023,4
1077,ROADACC,9,2022,1
1077,ROADACC,9,2021,5
1077,ROADACC,9,2020,1
1078,KILLINJ,F,2024,90
1078,KILLINJ,F,2023,73
1078,KILLINJ,F,2022,66
1078,KILLINJ,F,2021,67
1078,KILLINJ,F,2020,49
1078,KILLINJ,M,2024,1
1078,KILLINJ,M,2023,1
1078,KILLINJ,M,2022,1
1078,KILLINJ,M,2021,2
1078,KILLINJ,M,2020,0
1078,ROADACC,9,2024,65
1078,ROADACC,9,2023,60
1078,ROADACC,9,2022,43
1078,ROADACC,9,2021,50
1078,ROADACC,9,2020,39
1079,KILLINJ,F,2023,0
1079,KILLINJ,F,2022,0
1079,KILLINJ,F,2021,0
1079,KILLINJ,F,2020,0
1079,KILLINJ,F,2019,0
1079,KILLINJ,M,2023,0
1079,KILLINJ,M,2022,0
1079,KILLINJ,M,2021,0
1079,KILLINJ,M,2020,0
1079,KILLINJ,M,2019,0
1079,ROADACC,9,2023,0
1079,ROADACC,9,2022,0
1079,ROADACC,9,2021,0
1079,ROADACC,9,2020,0
1079,ROADACC,9,2019,0
1080,KILLINJ,F,2024,10
1080,KILLINJ,F,2023,9
1080,KILLINJ,F,2022,4
1080,KILLINJ,F,2021,1
1080,KILLINJ,F,2020,2
1080,KILLINJ,M,2024,0
1080,KILLINJ,M,2023,0
1080,KILLINJ,M,2022,1
1080,KILLINJ,M,2021,0
1080,KILLINJ,M,2020,0
1080,ROADACC,9,2024,4
1080,ROADACC,9,2023,4
1080,ROADACC,9,2022,4
1080,ROADACC,9,2021,1
1080,ROADACC,9,2020,2
1081,KILLINJ,F,2024,7
1081,KILLINJ,F,2023,1
1081,KILLINJ,F,2022,5
1081,KILLINJ,F,2021,0
1081,KILLINJ,F,2020,5
1081,KILLINJ,M,2024,0
1081,KILLINJ,M,2023,0
1081,KILLINJ,M,2022,0
1081,KILLINJ,M,2021,0
1081,KILLINJ,M,2020,0
1081,ROADACC,9,2024,5
1081,ROADACC,9,2023,1
1081,ROADACC,9,2022,5
1081,ROADACC,9,2021,0
1081,ROADACC,9,2020,2
1082,KILLINJ,F,2024,102
1082,KILLINJ,F,2023,115
1082,KILLINJ,F,2022,80
1082,KILLINJ,F,2021,84
1082,KILLINJ,F,2020,68
1082,KILLINJ,M,2024,1
1082,KILLINJ,M,2023,0
1082,KILLINJ,M,2022,1
1082,KILLINJ,M,2021,1
1082,KILLINJ,M,2020,0
1082,ROADACC,9,2024,67
1082,ROADACC,9,2023,83
1082,ROADACC,9,2022,58
1082,ROADACC,9,2021,60
1082,ROADACC,9,2020,40
1083,KILLINJ,F,2023,0
1083,KILLINJ,F,2022,0
1083,KILLINJ,F,2021,1
1083,KILLINJ,F,2020,2
1083,KILLINJ,F,2019,4
1083,KILLINJ,M,2023,0
1083,KILLINJ,M,2022,0
1083,KILLINJ,M,2021,0
1083,KILLINJ,M,2020,0
1083,KILLINJ,M,2019,0
1083,ROADACC,9,2023,0
1083,ROADACC,9,2022,0
1083,ROADACC,9,2021,1
1083,ROADACC,9,2020,1
1083,ROADACC,9,2019,2
1084,KILLINJ,F,2023,0
1084,KILLINJ,F,2022,0
1084,KILLINJ,F,2021,0
1084,KILLINJ,F,2020,0
1084,KILLINJ,F,2019,0
1084,KILLINJ,M,2023,0
1084,KILLINJ,M,2022,0
1084,KILLINJ,M,2021,0
1084,KILLINJ,M,2020,0
1084,KILLINJ,M,2019,0
1084,ROADACC,9,2023,0
1084,ROADACC,9,2022,0
1084,ROADACC,9,2021,0
1084,ROADACC,9,2020,0
1084,ROADACC,9,2019,0
1085,KILLINJ,F,2023,0
1085,KILLINJ,F,2022,0
1085,KILLINJ,F,2021,0
1085,KILLINJ,F,2020,0
1085,KILLINJ,F,2019,0
1085,KILLINJ,M,2023,0
1085,KILLINJ,M,2022,0
1085,KILLINJ,M,2021,0
1085,KILLINJ,M,2020,0
1085,KILLINJ,M,2019,0
1085,ROADACC,9,2023,0
1085,ROADACC,9,2022,0
1085,ROADACC,9,2021,0
1085,ROADACC,9,2020,0
1085,ROADACC,9,2019,0
1086,KILLINJ,F,2024,49
1086,KILLINJ,F,2023,41
1086,KILLINJ,F,2022,37
1086,KILLINJ,F,2021,43
1086,KILLINJ,F,2020,28
1086,KILLINJ,M,2024,0
1086,KILLINJ,M,2023,0
1086,KILLINJ,M,2022,1
1086,KILLINJ,M,2021,0
1086,KILLINJ,M,2020,0
1086,ROADACC,9,2024,42
1086,ROADACC,9,2023,31
1086,ROADACC,9,2022,26
1086,ROADACC,9,2021,33
1086,ROADACC,9,2020,20
1087,KILLINJ,F,2023,0
1087,KILLINJ,F,2022,0
1087,KILLINJ,F,2021,0
1087,KILLINJ,F,2020,0
1087,KILLINJ,F,2019,0
1087,KILLINJ,M,2023,0
1087,KILLINJ,M,2022,0
1087,KILLINJ,M,2021,0
1087,KILLINJ,M,2020,0
1087,KILLINJ,M,2019,0
1087,ROADACC,9,2023,0
1087,ROADACC,9,2022,0
1087,ROADACC,9,2021,0
1087,ROADACC,9,2020,0
1087,ROADACC,9,2019,0
1088,KILLINJ,F,2023,2
1088,KILLINJ,F,2022,1
1088,KILLINJ,F,2021,2
1088,KILLINJ,F,2020,0
1088,KILLINJ,F,2019,0
1088,KILLINJ,M,2023,0
1088,KILLINJ,M,2022,0
1088,KILLINJ,M,2021,0
1088,KILLINJ,M,2020,0
1088,KILLINJ,M,2019,0
1088,ROADACC,9,2023,2
1088,ROADACC,9,2022,1
1088,ROADACC,9,2021,1
1088,ROADACC,9,2020,0
1088,ROADACC,9,2019,0
1089,KILLINJ,F,2024,3
1089,KILLINJ,F,2023,3
1089,KILLINJ,F,2022,3
1089,KILLINJ,F,2021,1
1089,KILLINJ,F,2020,1
1089,KILLINJ,M,2024,2
1089,KILLINJ,M,2023,0
1089,KILLINJ,M,2022,0
1089,KILLINJ,M,2021,0
1089,KILLINJ,M,2020,0
1089,ROADACC,9,2024,3
1089,ROADACC,9,2023,3
1089,ROADACC,9,2022,2
1089,ROADACC,9,2021,1
1089,ROADACC,9,2020,1
1090,KILLINJ,F,2024,205
1090,KILLINJ,F,2023,190
1090,KILLINJ,F,2022,206
1090,KILLINJ,F,2021,203
1090,KILLINJ,F,2020,112
1090,KILLINJ,M,2024,1
1090,KILLINJ,M,2023,0
1090,KILLINJ,M,2022,1
1090,KILLINJ,M,2021,0
1090,KILLINJ,M,2020,3
1090,ROADACC,9,2024,138
1090,ROADACC,9,2023,130
1090,ROADACC,9,2022,136
1090,ROADACC,9,2021,138
1090,ROADACC,9,2020,81
1091,KILLINJ,F,2023,0
1091,KILLINJ,F,2022,0
1091,KILLINJ,F,2021,0
1091,KILLINJ,F,2020,0
1091,KILLINJ,F,2019,0
1091,KILLINJ,M,2023,0
1091,KILLINJ,M,2022,0
1091,KILLINJ,M,2021,0
1091,KILLINJ,M,2020,0
1091,KILLINJ,M,2019,0
1091,ROADACC,9,2023,0
1091,ROADACC,9,2022,0
1091,ROADACC,9,2021,0
1091,ROADACC,9,2020,0
1091,ROADACC,9,2019,0
1092,KILLINJ,F,2023,1
1092,KILLINJ,F,2022,7
1092,KILLINJ,F,2021,0
1092,KILLINJ,F,2020,0
1092,KILLINJ,F,2019,1
1092,KILLINJ,M,2023,0
1092,KILLINJ,M,2022,0
1092,KILLINJ,M,2021,0
1092,KILLINJ,M,2020,0
1092,KILLINJ,M,2019,0
1092,ROADACC,9,2023,1
1092,ROADACC,9,2022,5
1092,ROADACC,9,2021,0
1092,ROADACC,9,2020,0
1092,ROADACC,9,2019,1
1093,KILLINJ,F,2024,9
1093,KILLINJ,F,2023,10
1093,KILLINJ,F,2022,14
1093,KILLINJ,F,2021,7
1093,KILLINJ,F,2020,7
1093,KILLINJ,M,2024,0
1093,KILLINJ,M,2023,0
1093,KILLINJ,M,2022,0
1093,KILLINJ,M,2021,0
1093,KILLINJ,M,2020,0
1093,ROADACC,9,2024,7
1093,ROADACC,9,2023,5
1093,ROADACC,9,2022,6
1093,ROADACC,9,2021,5
1093,ROADACC,9,2020,5
1094,KILLINJ,F,2024,4
1094,KILLINJ,F,2023,7
1094,KILLINJ,F,2022,2
1094,KILLINJ,F,2021,1
1094,KILLINJ,F,2020,4
1094,KILLINJ,M,2024,0
1094,KILLINJ,M,2023,1
1094,KILLINJ,M,2022,0
1094,KILLINJ,M,2021,0
1094,KILLINJ,M,2020,0
1094,ROADACC,9,2024,3
1094,ROADACC,9,2023,7
1094,ROADACC,9,2022,1
1094,ROADACC,9,2021,1
1094,ROADACC,9,2020,3
1095,KILLINJ,F,2023,0
1095,KILLINJ,F,2022,0
1095,KILLINJ,F,2021,0
1095,KILLINJ,F,2020,1
1095,KILLINJ,F,2019,0
1095,KILLINJ,M,2023,0
1095,KILLINJ,M,2022,0
1095,KILLINJ,M,2021,0
1095,KILLINJ,M,2020,0
1095,KILLINJ,M,2019,0
1095,ROADACC,9,2023,0
1095,ROADACC,9,2022,0
1095,ROADACC,9,2021,0
1095,ROADACC,9,2020,1
1095,ROADACC,9,2019,0
1096,KILLINJ,F,2024,1
1096,KILLINJ,F,2023,1
1096,KILLINJ,F,2022,0
1096,KILLINJ,F,2021,1
1096,KILLINJ,F,2020,1
1096,KILLINJ,M,2024,0
1096,KILLINJ,M,2023,0
1096,KILLINJ,M,2022,0
1096,KILLINJ,M,2021,0
1096,KILLINJ,M,2020,0
1096,ROADACC,9,2024,1
1096,ROADACC,9,2023,1
1096,ROADACC,9,2022,0
1096,ROADACC,9,2021,1
1096,ROADACC,9,2020,1
1097,KILLINJ,F,2024,12
1097,KILLINJ,F,2023,9
1097,KILLINJ,F,2022,18
1097,KILLINJ,F,2021,11
1097,KILLINJ,F,2020,5
1097,KILLINJ,M,2024,0
1097,KILLINJ,M,2023,0
1097,KILLINJ,M,2022,0
1097,KILLINJ,M,2021,1
1097,KILLINJ,M,2020,0
1097,ROADACC,9,2024,8
1097,ROADACC,9,2023,7
1097,ROADACC,9,2022,10
1097,ROADACC,9,2021,7
1097,ROADACC,9,2020,2
1098,KILLINJ,F,2024,15
1098,KILLINJ,F,2023,10
1098,KILLINJ,F,2022,2
1098,KILLINJ,F,2021,3
1098,KILLINJ,F,2020,8
1098,KILLINJ,M,2024,0
1098,KILLINJ,M,2023,1
1098,KILLINJ,M,2022,0
1098,KILLINJ,M,2021,0
1098,KILLINJ,M,2020,0
1098,ROADACC,9,2024,11
1098,ROADACC,9,2023,7
1098,ROADACC,9,2022,2
1098,ROADACC,9,2021,2
1098,ROADACC,9,2020,7
1099,KILLINJ,F,2024,12
1099,KILLINJ,F,2023,14
1099,KILLINJ,F,2022,8
1099,KILLINJ,F,2021,14
1099,KILLINJ,F,2020,17
1099,KILLINJ,M,2024,0
1099,KILLINJ,M,2023,0
1099,KILLINJ,M,2022,0
1099,KILLINJ,M,2021,1
1099,KILLINJ,M,2020,0
1099,ROADACC,9,2024,10
1099,ROADACC,9,2023,11
1099,ROADACC,9,2022,7
1099,ROADACC,9,2021,13
1099,ROADACC,9,2020,12
1100,KILLINJ,F,2024,5
1100,KILLINJ,F,2023,5
1100,KILLINJ,F,2022,3
1100,KILLINJ,F,2021,7
1100,KILLINJ,F,2020,3
1100,KILLINJ,M,2024,0
1100,KILLINJ,M,2023,1
1100,KILLINJ,M,2022,0
1100,KILLINJ,M,2021,0
1100,KILLINJ,M,2020,0
1100,ROADACC,9,2024,2
1100,ROADACC,9,2023,4
1100,ROADACC,9,2022,2
1100,ROADACC,9,2021,3
1100,ROADACC,9,2020,3
1101,KILLINJ,F,2024,3
1101,KILLINJ,F,2023,1
1101,KILLINJ,F,2022,4
1101,KILLINJ,F,2021,5
1101,KILLINJ,F,2020,5
1101,KILLINJ,M,2024,0
1101,KILLINJ,M,2023,0
1101,KILLINJ,M,2022,0
1101,KILLINJ,M,2021,0
1101,KILLINJ,M,2020,0
1101,ROADACC,9,2024,2
1101,ROADACC,9,2023,1
1101,ROADACC,9,2022,3
1101,ROADACC,9,2021,3
1101,ROADACC,9,2020,4
1102,KILLINJ,F,2024,3
1102,KILLINJ,F,2023,3
1102,KILLINJ,F,2022,3
1102,KILLINJ,F,2021,4
1102,KILLINJ,F,2020,7
1102,KILLINJ,M,2024,0
1102,KILLINJ,M,2023,0
1102,KILLINJ,M,2022,1
1102,KILLINJ,M,2021,0
1102,KILLINJ,M,2020,0
1102,ROADACC,9,2024,2
1102,ROADACC,9,2023,3
1102,ROADACC,9,2022,4
1102,ROADACC,9,2021,1
1102,ROADACC,9,2020,3
1103,KILLINJ,F,2024,2
1103,KILLINJ,F,2023,5
1103,KILLINJ,F,2022,4
1103,KILLINJ,F,2021,0
1103,KILLINJ,F,2020,0
1103,KILLINJ,M,2024,0
1103,KILLINJ,M,2023,0
1103,KILLINJ,M,2022,0
1103,KILLINJ,M,2021,0
1103,KILLINJ,M,2020,0
1103,ROADACC,9,2024,2
1103,ROADACC,9,2023,3
1103,ROADACC,9,2022,2
1103,ROADACC,9,2021,0
1103,ROADACC,9,2020,0
1104,KILLINJ,F,2024,6
1104,KILLINJ,F,2023,3
1104,KILLINJ,F,2022,2
1104,KILLINJ,F,2021,9
1104,KILLINJ,F,2020,3
1104,KILLINJ,M,2024,0
1104,KILLINJ,M,2023,0
1104,KILLINJ,M,2022,0
1104,KILLINJ,M,2021,0
1104,KILLINJ,M,2020,1
1104,ROADACC,9,2024,6
1104,ROADACC,9,2023,3
1104,ROADACC,9,2022,2
1104,ROADACC,9,2021,6
1104,ROADACC,9,2020,2
1105,KILLINJ,F,2024,2
1105,KILLINJ,F,2023,0
1105,KILLINJ,F,2022,1
1105,KILLINJ,F,2021,0
1105,KILLINJ,F,2020,3
1105,KILLINJ,M,2024,0
1105,KILLINJ,M,2023,0
1105,KILLINJ,M,2022,0
1105,KILLINJ,M,2021,0
1105,KILLINJ,M,2020,0
1105,ROADACC,9,2024,1
1105,ROADACC,9,2023,0
1105,ROADACC,9,2022,1
1105,ROADACC,9,2021,0
1105,ROADACC,9,2020,2
1106,KILLINJ,F,2024,11
1106,KILLINJ,F,2023,7
1106,KILLINJ,F,2022,15
1106,KILLINJ,F,2021,3
1106,KILLINJ,F,2020,14
1106,KILLINJ,M,2024,0
1106,KILLINJ,M,2023,0
1106,KILLINJ,M,2022,0
1106,KILLINJ,M,2021,0
1106,KILLINJ,M,2020,1
1106,ROADACC,9,2024,7
1106,ROADACC,9,2023,3
1106,ROADACC,9,2022,7
1106,ROADACC,9,2021,3
1106,ROADACC,9,2020,9
1107,KILLINJ,F,2024,1
1107,KILLINJ,F,2023,4
1107,KILLINJ,F,2022,4
1107,KILLINJ,F,2021,1
1107,KILLINJ,F,2020,4
1107,KILLINJ,M,2024,0
1107,KILLINJ,M,2023,0
1107,KILLINJ,M,2022,0
1107,KILLINJ,M,2021,0
1107,KILLINJ,M,2020,0
1107,ROADACC,9,2024,1
1107,ROADACC,9,2023,2
1107,ROADACC,9,2022,3
1107,ROADACC,9,2021,1
1107,ROADACC,9,2020,3
1108,KILLINJ,F,2023,0
1108,KILLINJ,F,2022,0
1108,KILLINJ,F,2021,0
1108,KILLINJ,F,2020,0
1108,KILLINJ,F,2019,0
1108,KILLINJ,M,2023,0
1108,KILLINJ,M,2022,0
1108,KILLINJ,M,2021,0
1108,KILLINJ,M,2020,0
1108,KILLINJ,M,2019,0
1108,ROADACC,9,2023,0
1108,ROADACC,9,2022,0
1108,ROADACC,9,2021,0
1108,ROADACC,9,2020,0
1108,ROADACC,9,2019,0
1109,KILLINJ,F,2024,10
1109,KILLINJ,F,2023,5
1109,KILLINJ,F,2022,4
1109,KILLINJ,F,2021,7
1109,KILLINJ,F,2020,4
1109,KILLINJ,M,2024,0
1109,KILLINJ,M,2023,0
1109,KILLINJ,M,2022,0
1109,KILLINJ,M,2021,0
1109,KILLINJ,M,2020,0
1109,ROADACC,9,2024,7
1109,ROADACC,9,2023,3
1109,ROADACC,9,2022,3
1109,ROADACC,9,2021,6
1109,ROADACC,9,2020,4
1110,KILLINJ,F,2024,2
1110,KILLINJ,F,2023,4
1110,KILLINJ,F,2022,3
1110,KILLINJ,F,2021,5
1110,KILLINJ,F,2020,0
1110,KILLINJ,M,2024,0
1110,KILLINJ,M,2023,0
1110,KILLINJ,M,2022,0
1110,KILLINJ,M,2021,0
1110,KILLINJ,M,2020,0
1110,ROADACC,9,2024,2
1110,ROADACC,9,2023,2
1110,ROADACC,9,2022,1
1110,ROADACC,9,2021,4
1110,ROADACC,9,2020,0
1111,KILLINJ,F,2024,8
1111,KILLINJ,F,2023,3
1111,KILLINJ,F,2022,2
1111,KILLINJ,F,2021,0
1111,KILLINJ,F,2020,0
1111,KILLINJ,M,2024,0
1111,KILLINJ,M,2023,0
1111,KILLINJ,M,2022,0
1111,KILLINJ,M,2021,0
1111,KILLINJ,M,2020,0
1111,ROADACC,9,2024,4
1111,ROADACC,9,2023,1
1111,ROADACC,9,2022,2
1111,ROADACC,9,2021,0
1111,ROADACC,9,2020,0
1112,KILLINJ,F,2024,16
1112,KILLINJ,F,2023,12
1112,KILLINJ,F,2022,27
1112,KILLINJ,F,2021,13
1112,KILLINJ,F,2020,7
1112,KILLINJ,M,2024,0
1112,KILLINJ,M,2023,1
1112,KILLINJ,M,2022,0
1112,KILLINJ,M,2021,0
